sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_oli:neo_pul	height&neo_bri:neo_gra	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_mar	Ne&neo_bri:neo_gra:neo_oli:neo_pul	Ne&neo_bri:neo_gra	Ne&neo_bri	Ne&neo_gra	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra	mig&met_zeb&neo_bri:neo_gra:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_gra	mig&neo_mar&neo_bri:neo_gra:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&neo_mar	mig&neo_bri:neo_gra&met_zeb	mig&neo_bri:neo_gra&neo_mar	mig&neo_bri:neo_gra&neo_oli:neo_pul	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli:neo_pul&neo_bri:neo_gra	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
0	9.19990157799857	1.66268943274036	0.933507817465357	0.797054204488818	0.184894882177453	0.569648448212478	0.92509016324559	1.087371549393	3.57592154920567	3.69547199088044	0.571159045462723	0.64840677699945	1.15460414433973	1.66666906919972	1.63356959371524	0.367653584193612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	9.19999750640566	2.14983855538307	1.40899424324384	1.3796146350443	0.497704657165528	1.70030752402337	1.15693141749684	0.756313707177703	2.61015118462023	1.74576270161061	1.33657896998394	1.51143089422689	1.21968290137244	2.75169770604947	1.78635011995349	2.68145102781386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016744963828258	0	0	0	
2	9.19999269147331	2.32870256480331	2.24618049776718	1.85163642013643	0.23641968048908	0.733844963766508	0.781908680434285	0.427369911660579	0.759619741119745	1.00637073519777	0.701902397305876	0.479489980981225	1.7616972865996	0.729177632072792	1.32988140622966	1.18874332993152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0193011024607451	0	0	0	0	0	0	0.041776322351628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01817465310433	0	0	0	
3	9.19993556730864	1.88588849144602	1.81270198322084	1.44283093016662	0.745506953509524	1.39467111711365	0.909921710236833	1.59596688474024	1.95092738752583	1.45379211415879	0.979962246508947	0.429446094117663	0.779558654978739	1.29039789461498	1.20021825120886	1.5520487086999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028867042864079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298295637379282	0	0	0	
4	9.19991868394448	1.83814322950663	1.71684802236079	1.38095576181557	0.709633327499552	4.14376162539516	1.19311160307208	1.42769929971315	2.90647554828574	5.10765239429952	2.85625336345553	8.52578966770384	1.21491482108014	3.16620942510215	4.02021037047468	2.33066574522665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0582739186918643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	9.19995459966962	1.79968705091788	1.17527181220283	1.06594372868135	0.725216403983668	0.517319186538907	0.964096403017114	0.242849036909379	2.24100987343358	0.805044147125066	0.810460072140164	0.365322999938963	0.77966448545549	0.561317420719987	0.875489991898799	0.571356540713441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35803372031451	0	0	0	0	0	0	0	0.288584926049416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	9.19997219053795	2.52021172867524	1.2109314631514	1.07061673961577	0.703655235277342	0.777376283527742	0.629007555288697	0.234722813433923	1.6420394567439	0.58041834030775	0.36318661570739	0.393195732650426	0.592500045188408	0.522762778976396	1.89729267355084	0.595126853646177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462522382703049	0	0	0	0.178625557427078	0	0	0	0	0	0	0	0	0.10916529860346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	9.19996456055418	1.97182680850263	1.64738335408676	1.4247494712712	0.596637187476851	2.63330045596849	1.14886022802681	3.12530133246897	1.3821675530999	1.29345102417945	0.846633168768414	0.853290133718243	1.19865418439181	1.0272806088246	0.539581460973266	2.33272727679106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298938377288587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25282848266013	0	0	0	0	0	0	
8	9.19997444514465	1.58157546850238	1.57544387826428	1.13323247717628	0.311820375259665	1.84514063359523	1.19526381302291	0.393234461377736	0.561993200845756	1.33603802414911	0.46782207669679	1.47808788932286	1.00885822311623	0.860262865795726	0.813562548154383	0.932027234836756	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403419205644502	0	0.00516438900315277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.629840566835518	0	0	0	
9	9.19995065594173	1.72922724719315	1.44712539292458	1.29733377419603	0.879227391953103	1.30724075036199	1.20964894203311	0.850709731966818	1.83892836379043	1.02246912644331	0.484830795377392	0.576063156923327	0.547689655465412	1.67346993388079	3.14063179609667	1.14590279094458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378663662264024	0	0	0	
10	9.19993476076098	2.12712256225618	1.74026658521488	1.31081288347381	0.622408167400335	1.51362052914085	1.20714884866363	0.519469656810162	1.58792056480002	0.925914746914274	0.716195529035303	0.522148776440539	1.31948794151381	1.56812050611283	0.360021530390753	1.82038128963777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14692354497319	0	0	0	0.101786456161832	0	0	0	0	0	0	0	0	0	0	0	0.321397839371561	0	0	0.404735402581724	0	0	0	
11	9.1999992284903	2.42914406313192	2.03399584341248	1.35797811611883	0.671376962924566	2.37313038729479	0.898249822524278	0.726527837306603	1.4909723947099	1.21261465515803	1.47367269166609	2.13980178111901	0.746432823211481	0.903589172868893	0.715574389458851	1.31950372140058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4577602541864	0	0	0.118612593990605	0	0	0	0	0	0	0	0	0	0	0	0.159992905036523	0	0	0	0	0	0	
12	9.19997877125751	1.82842906700259	1.2052749518531	1.03383489579716	0.327489550833273	0.909499196716043	1.04353242098504	4.22596700177677	1.85337042380364	1.55200182943479	0.838251338954825	2.16503431951525	2.02719651929526	2.12993963002673	0.639693614308974	1.02877590235422	0	0	0	0	0	0	0	0	0	0	0	0	0.263808678621823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	9.19996539639054	1.79780488002488	1.71608418150063	1.62920583774515	0.437019314985685	0.864998083588562	1.29753860302695	1.21905663744294	3.35084210681642	3.16952932048258	2.27094747633533	1.33329209958074	0.954785838017657	2.11475403030137	1.50700238443588	1.82472439640168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.953974351053615	0	0	0	
14	9.19990068187878	2.00645250229479	1.88250000531295	1.66867471584129	0.216344212918211	0.83381365498432	1.11267096066509	2.100232349287	1.53524044490784	0.587646876016169	0.85179821766004	1.04418801938986	1.57733657771799	1.44400320326194	1.28690383263341	1.5004856416206	0	0	0	0	0	0	0	0	0	0	0	0	0.135475095373101	0	0	0.072880933704596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.739750737511649	0	0	0	
15	9.19991541277415	2.17519037347771	1.18188554606949	1.17592438259685	0.762969110293904	1.68768074653354	0.832872002634407	0.506765176752214	1.93999722392139	0.737195561449042	1.8325839731062	0.268817654352317	0.51510192029444	0.510846071089737	0.388252508579471	1.16191870807998	0	0	0	0	0	0	0	0	0	0	0	0	0.0169246396237674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00972844482171969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0888942335454648	0	0	0	0	0	0	
16	9.19993216176609	2.07040272694578	1.79713275692694	1.63836153642646	0.785886638995727	0.718019777047434	0.888124926934193	0.661286586796645	1.94086589169513	1.11716640031679	0.436437153880367	0.992672805753486	0.978104989457507	0.685299595157858	1.35372746926918	1.70475499116478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00313009869042658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297591691555595	0	0	0	
17	9.19998375531284	1.9881965045673	1.82568290269633	1.77928304886775	1.26353027739426	1.35324782239133	1.45140609184971	2.80430930675982	2.10737154176215	1.74220509693512	1.15232752852176	2.13532726240604	0.977427882690637	1.29625064470409	0.863331268557023	3.48028164246294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151249702169766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18	9.19997183272917	1.59348043465576	1.56012332366772	1.22821400478179	0.545568081794153	1.18753855539005	0.949152387638377	2.00666017058248	2.23299766488749	2.39280613761226	1.43432968423516	1.05818476195191	0.928900067807354	2.04184760210463	0.652162211132719	0.829313847420565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.493578929360642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	9.19997655372084	2.76920592645023	1.4536484732664	1.35294715163157	0.48324219728063	2.73279464400934	1.2331208077669	1.05915741681123	2.41152482248652	1.48265497225769	1.19102389005753	1.16991892192374	1.15124505945144	2.95755766639681	1.42557154809421	1.80127210344061	0	0	0	0	0	0	0	0	0	0	0	0	0.293703040478576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20	9.19995648155802	1.91448788455505	1.5104354749946	1.31400774113048	0.919412376365514	1.75321033847702	1.30580505580406	0.560036389482164	2.25423822001838	2.46007387650855	0.949143611075629	2.61618364012629	1.09673672308921	1.39636635385915	2.28950917024044	2.19046415200584	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107428552016502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117611640192307	0	0	0	0	0	0	0	0	0	0	
21	9.1999707135055	1.64217071584356	1.3884442986276	1.01513360506348	0.461794402895995	2.53556434651244	1.13498083847866	2.53648467096717	1.94032480001656	2.10189776162225	1.41417368743172	2.52307787340408	1.66164678356192	3.77497799315672	1.05825911132001	1.59403731148868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22	9.1999221652794	2.33255714193568	0.992088871747807	0.970840805893979	0.343419484202613	1.58911566960727	0.974826526067929	1.12712722849475	2.35051489789943	2.94998108730594	2.81887728446493	2.3471643729704	2.64902352043797	1.62494494116796	1.2384865866571	2.10831501329643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262375886723205	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115832532050583	0	0	0.156678172941895	0.0725321783801391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23	9.19999598282331	2.33507797539579	1.02184306988371	0.469574774573794	0.311129732547897	0.960746774821168	0.81474371605491	1.11907216785246	2.2881255461298	2.65593862224187	3.19624615853597	0.877777091445049	1.60714109021328	1.18972209594833	1.70653860159674	1.2483610914878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901327360560183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160273863155127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24	9.19994733156244	2.52652061120955	1.35596364965382	1.05151014285211	0.796403439034995	0.788597993059935	0.804438928829875	1.17375464897057	1.91151656612906	1.45305413232516	1.61794741503798	2.85990527547352	0.896821286226904	1.02322890644713	1.44631303332646	1.96370883636909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125768572118783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207070659252133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25	9.19992823338688	3.35524385813596	1.90046229432084	1.66993542267125	0.799848873990659	1.03414136999844	0.644983238607448	0.326574732359074	1.06776814442667	1.63424713341226	0.363093869432986	0.584825273267143	0.561311935481505	0.318113006624429	0.901528509540703	1.19428444627155	0	0	0	0	0	0	0	0	0	0	0	0.0832418889701164	0	0	0	0.380229863721563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0609951601633381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238699097720699	0	0	0	
26	9.19994472141985	2.99251894484797	1.53820149363707	1.34430863386851	0.976005037835491	1.02063250345206	0.79468888444482	1.5804596938109	1.34867639767117	1.64674996458027	0.918201210612357	2.11085104339695	0.972594940412758	1.0647681476573	0.941342629943622	1.2664474569919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.831751260953505	0	0	0	0	0	0.0111078193578109	0	0	0	0	0	0	0	0	0	0.198981955832449	0	0	0	0	0	0	0	0	0	0	0	0	0.0221715700478844	0	0.137047706704212	0	0	0	
27	9.19994486544852	2.5366518440991	1.15684019736129	0.943281131659428	0.599214476525264	1.47054002993053	0.927878771742522	0.804642675178078	1.54605262912804	2.69774894734835	0.67204241855284	1.59723840112931	0.98721337788894	0.637636723000068	2.55740587229767	0.99657258844269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303130814459224	0	0	0	0	0	0	1.28796662340472	0	0	0	0	0	0	0	0	0.0027555909593902	0	0	0	0	0	0	0	0	0	0	0	0	0.14228720883448	0	0	0	0	0	0	
28	9.1999242963463	1.74395491993856	1.30664727675917	1.10992925769224	0.0307248770791835	4.3809315533806	1.05727111764888	3.10872665152608	2.90202732589985	3.41235931694815	0.768418535998116	2.26039056065686	2.61138274689231	2.90196044253843	2.01887918134819	1.78895409436388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163421392449552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	9.19990784594547	1.81559200805526	1.79777595941942	1.33375367155933	0.719700134430294	1.57592874753387	1.15226387922119	0.773912959588151	0.936220273058748	0.902702904340256	0.418632304620715	1.28859055771641	0.756625536772873	0.996630161050823	0.577802126564338	0.865518397566972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0840706289286205	0	0	0	0	0.122333379641967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323689106035767	0	0	0	
30	9.19992159952645	1.98461146359842	1.69887356190898	1.36107142501304	0.611385721492218	1.55729785052504	1.30906909354237	0.627361798981743	1.75492665901173	1.99869141720729	0.66662392095568	2.20030790879859	0.90188758353609	0.892508024959806	1.16846758932093	1.60734453476084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355335996557506	0	0	0	
31	9.19991952594801	1.84468564637664	1.52094834503307	1.35970395230244	0.635007802066871	2.29817544953565	1.14493424191741	4.28065942904316	2.2818239771873	2.99718680887767	1.34862272557123	1.03666526612996	1.312589742261	1.15989981077265	2.21210872355481	1.80192703871799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289174499607503	0	0	0.176939728467916	0	0	0	
32	9.19997045727639	1.53082612752053	1.30597319268953	0.930142187693957	0.570162534036511	0.75643014889948	0.903219866212703	1.0148986336286	1.14985656707436	1.91762691725999	0.296377445590793	2.38512018888988	0.541262166103152	0.639131140797761	0.583336836560748	0.579448442639466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120405739737659	0	0	0.270176255298369	0	0	0	
33	9.19990862546694	1.8827921031138	1.71617455683489	1.39828823924484	0.72304747634174	1.30845195573329	0.749465664547429	0.433175693181504	1.45606962163396	1.39250572002629	0.374584823950346	0.98358055258895	0.705985390733573	1.10431385421274	0.999403878999596	1.10547209988228	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0531075802202489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276499995860992	0	0	0	
34	9.19992759675817	1.80693550609306	1.50061792815613	1.24580358062883	0.756870750656831	1.76264240785074	1.05057937301659	0.891341461038652	1.54136741071856	0.964098802680764	0.268597006184233	1.41864529019184	0.707605376626704	0.606592552858375	0.960670829899483	1.00545325575169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212701742573947	0	0	0	
35	9.19995560826465	1.7596712527996	1.6745555180787	1.63934103705311	0.809053079556976	0.493918205331338	1.13741811299579	0.882440705272785	0.334945406611478	0.935602124484774	0.488134847526089	0.604695739540982	0.824364816756562	0.667847155846675	0.533963221693497	1.65516937239024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0732586213689812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36	9.19993927247736	1.83917665677137	1.63030257799258	1.6203361658612	0.556473991080461	0.579016183368487	1.04087687289741	0.572433709905956	1.45098454859243	0.791647807801465	0.291556965117381	0.312879204934711	0.91550039688644	1.39948015416186	1.21733785124615	0.82061147711045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276010937704957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37	9.19999203813799	2.52972246091801	2.10698231248629	2.08258503779539	1.21906323312086	0.494730101918345	1.34310839836813	1.36961799533371	1.22006217266409	1.18441381815571	0.789368090214711	0.957407416026212	0.667410199873162	0.57945912512671	0.508775810906392	2.30779204527536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0312433919926244	0	0	0.218762000731376	0	0	0	
38	9.19997110508504	1.98704491087252	1.60634686010146	1.42874542952087	0.989795051517853	1.29094198137298	1.01450775427819	1.36928580669363	2.31477336475954	2.69178021081825	1.32870009134732	1.33039165302484	0.782693650686029	0.686366810807705	2.12725763308796	1.3467485319486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138974647603043	0	0	0	0	0	0	
39	9.19991164020288	1.68110604520666	1.57111971624581	1.2562850992609	0.301690000693278	0.637158685051142	1.05586420577636	1.38446085495058	3.51569336619793	2.47252265615802	1.14607673353824	0.76087488068681	1.05025636656111	0.637047351153043	0.971741937060751	0.917430810115026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.775140509805286	0	0	0	
40	9.19992203804075	1.66121819396613	1.55860977800672	1.2400403571235	0.367933926996587	2.11935619413269	1.19719949723218	1.86981325121001	1.85724343234357	2.76599515513123	2.49713051014474	1.59203496773992	2.04429936437462	3.06183983093838	2.13592742637409	1.83601488128352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219071472488022	0	0	0	0	0	0	0	0	0.00026118478282114	0	0	0	0	0	0	0	0	0	0	0	0	
41	9.19995539557264	2.04627438825313	1.49876436411274	1.11786302637839	0.786934835049327	1.56358512912752	0.873472464442063	1.16201718199239	1.41998006522793	2.85660530761789	3.19014439216058	2.5760512203671	0.960768286636249	1.09947042217392	2.30903272549054	0.774793937571021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278307732115446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176669536908655	0	0	0	0	0	0	
42	9.19998307656091	2.08896272293453	1.23880378907734	1.23484822763096	0.919327251258412	0.834809264865118	0.699986051923482	0.234777883013804	1.56423784026543	1.02849144095351	0.533571317345567	1.45907567687992	0.351904865292814	0.881365689288262	0.68546781355199	0.842907130140438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338765947408279	0	0	0	0	0	0	0	0	0.160245474335927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114396188856722	0	0	0.309998053066637	0	0	0	
43	9.19997921836736	2.66712150040096	1.1541883651149	1.0183795859409	0.859672655597636	1.08194151665585	0.527662146810777	0.276873674221597	1.48022927596909	0.666843537799875	0.430759585454555	0.32117173307563	0.275041828679495	1.14371018642654	0.268016922983729	0.364439900159073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28850308809631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172584936463511	0	0	0	
44	9.19990914631199	2.41742966662018	1.24958589862369	1.23724293907978	0.892616055308553	0.943064046354866	0.83748966475067	0.49588031839399	2.94951019999411	0.549308223060617	0.391284229045729	0.527286785482445	0.263223793539508	0.411688861122494	0.592966245986541	0.713762321478671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085323594296447	0	0	5.10979262030489	0	0	0	0	0	0	0	0	0.0318962827704952	0	0	0	0	0	0	0	0	0	0.0442293198644168	0	0.0757647220486672	0	0	0.382864099445223	0	0	0	
45	9.19991445344576	2.63261633969455	1.34355280062008	1.20770404204377	0.39969765576565	0.698688151093304	0.733884567839159	0.378538291230422	1.75491959715931	0.736751067926792	0.513193495371484	0.732759287352236	1.12434331724195	0.47327117581597	0.562075440506205	0.943029854010241	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189005292453791	0	0	0	0	0	0.147384492634416	0	0.00976993876314339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310750778151117	0	0	0	
46	9.19991433304288	2.71773000790201	1.29648145535946	1.20552822930464	0.797204696548975	0.646220165284198	0.787594128572922	0.207042721945246	1.39544892808648	1.12705478447068	0.600059618410396	0.504222357058572	0.580518565970758	0.63156232290802	0.505753092710853	1.24164683298299	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0843716223082656	0	0	0	0	0	0.251713406317977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167768962952964	0	0	0	
47	9.19994172362275	3.38596365408879	2.03568063869233	1.64172587420116	0.454463326310207	0.949981466992361	1.00220533026167	0.906420856093473	1.59875406851203	1.56649830379086	1.14280452752323	1.29945219449115	1.25808629100279	0.539009286370409	0.740925397336754	2.37984951678982	0	0	0	0	0	0	0	0	0	0	0	0	0.093340999075231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.425173946097015	0	0	0.228895992203404	0	0	0	
48	9.19998862387379	3.63990118499706	1.99351083845069	1.73719342237544	0.912618520569572	2.08235125572346	0.774434649756594	1.48215172211572	1.72590152652568	0.819563124734465	0.922482550756025	0.533018368191065	1.28345915419981	0.752517557984236	0.489039336472746	2.12358842106943	0	0	0	0	0	0	0	0	0	0	0	0	0.164588381524987	0.13614802260925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101840722639723	0	0	0	
49	9.19999921424434	2.99351755119884	1.67451038410247	1.42033592351932	0.42229228956765	0.71906081657691	0.699115895322862	0.960576894021418	3.15410231677549	0.688629726944858	0.53320805412436	0.881220402055239	1.17579930715778	1.17930232389894	0.800885798845086	1.52460444105809	0	0	0	0	0	0	0	0	0	0	0	0	0.15034873647606	0.109396540426514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398096432703902	0	0	0	
50	9.19992939057478	3.10690150551153	1.7283721723283	1.59697313407871	0.610666591201805	1.25059789638999	0.888741010600128	1.17210000260247	1.90746169713302	0.800622203740259	0.995331420576815	0.352119226236406	1.07369185906167	0.80041605425794	1.39419186503655	2.11446950343875	0	0	0	0	0	0	0	0	0	0	0	0	0.0454836874312261	0.341227658869356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497651067716973	0	0	0	
