sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_oli:neo_pul	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_bri:neo_gra:neo_oli:neo_pul	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&neo_mar	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&neo_mar	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra	mig&neo_bri:neo_oli:neo_pul&neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_gra:neo_oli:neo_pul	
2421	9.19993173296301	1.93434698894724	1.09938323719809	0.879991407945879	0.414907131624846	1.02945154507609	0.890982864123245	1.43070731368019	0.874078820462929	1.42068229841856	0.512462662886178	1.29881216491067	2.24015098618412	0.819855974218876	0.654236906810125	0.691112105621754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254413158107375	0	0	0	0.148732165368402	
2422	9.19996127330322	1.78490289360285	1.28206835194295	1.08433140850041	0.334910208594137	1.37409849675	0.901381369820022	2.35767682489121	0.970620161957395	0.985342255212955	1.6520129279177	1.15974571288843	1.27663182884958	1.48196029612481	0.403040450219192	0.863003530074416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225769564821802	0	0	0	0	0	0	0	0	0	0	0	0	0.0691830918051657	0	
2423	9.19990875476221	1.58012501037041	1.47573232917972	1.05520772145154	0.183822729538117	2.13720631782205	1.05829149028653	1.82221336062287	5.26834430477118	1.15486823240508	1.18012817853299	2.26620527722793	3.40902484060552	1.45237196925017	1.14298142596795	1.66515287238921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2424	9.19994196559737	1.51729512876915	1.30520391174788	1.01596059498134	0.762295427614363	1.73546128198667	1.03672556051096	1.59034934355809	0.726041398222648	1.00081909392371	0.589859284809459	0.64897674477603	0.362901317795018	0.368608011620234	0.611214721099074	0.577690778075539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2425	9.19993156391394	2.01945753390762	2.00854790238503	1.08793764007246	0.356063977259596	0.583050403480433	0.938082319766094	1.05690567814984	1.97718975437922	2.04154163375981	1.16404598060683	1.75921249373841	0.841041161957109	0.757681282382399	0.775272840586038	1.3851791386458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056693719348353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15348616860361	0	0	0	0	
2426	9.19993591241792	2.08218084083053	1.75119513594526	1.05708265197223	0.378285247594538	0.39123822339441	1.00247940758635	1.50345867924745	1.68796752785733	2.7280788780422	1.41595206963374	1.67798932216573	1.03422205087204	2.03155407540509	1.07505333848727	1.23782307284904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575812174210711	0	0	0	0	
2427	9.19994054960931	1.89183961340598	1.83656101304396	1.17724489471522	0.678081311095606	1.7085087133546	1.17941300599701	0.626676707814244	1.31601592952285	1.54417929004543	1.58925798730947	1.37580345103261	0.75033834682826	0.475922443636071	2.01730995064999	1.81886902501857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14685252087226	0	0	0	0	
2428	9.19992097636129	1.795206370367	1.37081528659676	0.779988573733155	0.530376679883473	0.781512231004765	0.857218137195758	1.23082422963326	1.80970352723258	2.06938378270415	0.89281163216286	0.914674380522784	0.81938221246486	1.6367386861095	1.27566339924539	0.633128330374367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0436754785876407	0	0	0	0	0	
2429	9.19997005980366	1.79720001010342	1.62461777547638	1.39408109125863	0.0887396708285188	0.804005361380624	1.20033581075597	2.46522274264062	2.03110218992254	0.996415647958578	1.21650012072395	1.91660489661517	0.973074380528435	3.76061006476089	2.11860405263491	1.54817696711138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2430	9.19996764765814	1.99551481707149	1.67830766931739	1.23206207811159	0.544727158815232	3.26125980485373	1.2746527045025	1.6200777013409	1.34341661389323	2.42477455030201	2.63844927224803	2.1258337211055	0.939120629470779	1.54762008704368	0.941759522659435	2.10972843335193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117139291531818	0	0	0	0	0	0	0.0470913646271541	0	0	0	0	0	0	0	0	0	0	0	0	0	
2431	9.19998926366844	2.23156902965994	1.48963825341189	1.08114911997633	0.362366338037329	1.38903270221772	1.01625059667537	2.20482844049752	1.20178659243534	1.40118407970476	0.74034775355528	1.26540532435322	1.40839495969432	1.62373074966561	1.98594765651926	1.81413913441181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291803039114392	0	0	
2432	9.19996961530738	2.34874888137633	1.38921006963179	1.11708638884051	0.638918920008242	3.91685036597844	1.08794413827412	1.99533078834587	1.10843556155661	1.61964428637068	2.01381418115858	1.38614755676297	1.6770034532454	1.24603782430764	0.996531372290717	1.30866838842803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.794144892224016	0	0	
2433	9.19990676117366	2.30588510865573	1.19826237763421	0.842654802257458	0.690303430226547	0.293639906430608	0.767212558756039	2.20105363487337	0.65792216343773	1.12565316557967	1.198677682313	0.373974941067654	0.498640114749998	1.23988857942147	1.02022180102376	1.07928309669446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3822310827579	0	0	
2434	9.19991039616114	2.38918585197838	1.50146793950145	0.958054240489125	0.437049272542516	1.18782289139557	0.96305019170144	2.55197467880039	1.40509208675513	1.75781629126533	3.31417779563797	3.27999150467296	4.10049444244133	3.53180481595572	2.08657779825468	1.8434061791394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254515825569101	0	0	
2435	9.19998631406729	2.44155527993236	1.78934801305395	1.23360803147405	0.336886590373639	3.3880934932411	1.06685075520782	1.49123210104453	1.87641412578264	1.77620606279344	2.63092094801626	2.3263924766208	0.805845945078666	0.841974614573311	0.717833449308736	2.31152441969734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0926744384479929	0	0	0.0315429798984851	0	0	
2436	9.19996344629057	2.02359500017734	1.85302633626524	1.4471698032136	0.352736561316904	1.55661435301681	1.06488645963213	2.75164214206563	0.768447639031964	1.2804831159993	2.04677189799325	2.48148739245551	0.571850960602028	1.50711488172302	5.20174676550579	1.52766672818355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2437	9.19994186420537	2.18027193999979	2.07731892652571	1.36679944141979	0.80908979519775	2.10122096203266	1.23906068007742	2.35523223423897	1.07840975473383	2.36281011277533	1.86865257205291	1.27779989474484	0.889553049660076	2.26770577555613	0.440864716285059	2.9639627682003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2438	9.19998368584273	2.02231146089194	1.83736279072015	1.43930520623724	0.905743016124802	1.33942248481633	1.17644171604618	1.94488476875421	1.6059849166813	1.73045063127579	0.972925202690987	0.67171432685103	1.09525331734827	2.33778425104404	1.85593148785173	2.69993234499161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0420851642780186	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146261664340399	0	0	0	0	0	0	0	0	0	0	0	
2439	9.1999325068358	1.96768882578158	1.51875895086827	0.81728979752517	0.573819311601786	5.16987812125857	1.08298102472757	3.72372231300703	2.56136663153259	2.69675179263315	2.94814911570661	1.19714906837505	3.01616921719848	2.98211612826682	2.95438335087469	1.92196686980116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2440	9.19998808629415	2.02572274738144	2.01471535731	1.46194532477565	0.881064286629772	0.789398989601266	0.943618499863433	5.5966695322951	1.55075714169759	1.29958376147312	1.22053257662063	1.53543750316333	0.830123112139219	1.28491532885625	1.93583000096889	1.53698951369379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2441	9.19993401177252	1.78760759286291	1.70204641418824	1.46314997964472	0.50636860216698	1.52233110969857	1.15587328007205	1.75295172568479	1.74451830030875	0.684718663523777	1.05708698116361	1.46465382915535	0.458127170706752	0.319736284534759	2.82784472334948	1.75349521704909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2442	9.19990224721509	1.6098870114257	1.60437498568637	1.19691226974751	0.246863961145817	1.01310505948105	0.938718527738808	0.426189044254084	1.61195325370819	1.18261565877506	1.0101843669539	1.43176036842992	0.61948953531489	0.821878803377554	1.39973014120693	1.08554614771892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2443	9.19999765453906	1.72148221129212	1.27829115618978	0.985704485184409	0.32044225387827	1.02514443262414	1.41947145693065	2.41265497885744	0.588477624700648	1.92321142537503	0.850197142116903	1.81586301022263	0.842637649626243	1.30350983440139	1.01396761347557	1.2479397791432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0206084836026657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202390967155062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2444	9.19993032516084	1.81364086390419	1.61805047331949	1.00741427914385	0.173039777159514	1.25699459989996	1.15035065949623	1.27251882374625	0.654950568079875	2.08775451989478	1.01886917515477	1.2692284064428	2.51034713551923	4.95619668970696	1.0444176643237	1.53748650746105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727453012299692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2445	9.19990482874409	1.42388973710013	1.41217940175809	0.980489673252421	0.038681956832916	4.43716061928279	1.43301668991857	1.16461219488172	1.15241789083491	2.17465615211312	1.76645126641514	1.38605739673277	1.68929656132701	0.7840896594741	0.733966570976751	1.29428271988197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2446	9.19999955579743	1.55121741385896	1.42530488032641	0.978103339855302	0.394403280655626	1.25011864036407	1.3416673881744	2.99252389618384	0.497075460962021	1.80466334961031	1.95836503017551	1.0805492978319	4.22652666623905	0.978553682698408	1.72327018100771	1.22118934321746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2447	9.19994287507796	2.18433419536766	2.16728584249236	1.88812812227086	1.13514026967508	1.49005609875883	1.19677021318339	0.732157813088961	0.402666920242831	1.96744053563863	0.312431045728828	0.56190558548076	2.17964637712449	2.35787991818587	0.920457009636549	2.22019224562984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111396318837866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180984211870112	0	0	0	0	0	0	0	0	0	0	0	
2448	9.19999156860592	2.14227187250162	1.80096249563347	1.57107225334321	0.607270236001308	0.979587609599212	1.30470432695369	1.8378330921927	1.16525520696586	1.56208282247409	5.32116897016123	2.22600019219983	3.65464242001342	1.31411882347596	3.6376374976716	2.61497695121169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2449	9.19992373058385	2.07672662338434	1.84790618280698	0.986823471166808	0.566685585879266	2.66966965420347	1.2596236727635	2.34685660147985	2.84640659522068	2.36736400228528	1.59408495915878	1.19200493168884	1.10069725328798	2.04286222612618	0.768560673498203	2.47083288953503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2450	9.19993904778249	1.70647983941498	1.25942832753588	0.581186189573786	0.233057803276766	1.06374444603627	1.36923943574529	1.73372038156372	2.97082357109898	3.86201065479801	0.857724591428056	1.43666823983217	2.15202530653773	0.711673811795289	0.681382680462639	1.32803582596833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29793172522382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451	9.19994438091496	1.78400425237324	1.75601974852683	0.98889937327017	0.878316232179963	0.515015452805922	0.912238729885691	1.46699976836675	0.679785077051001	1.9120721272051	0.943770408012761	0.482281489482681	0.942391053755885	1.62294843183677	3.02709883055488	1.10187046529178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2452	9.19991429773952	1.62668124862167	1.55723465653421	0.699342028793881	0.379099145771333	0.803224793096375	1.13119109332938	0.681267646649038	0.813566252012219	1.3217206618781	0.934315575584663	1.55406638727913	0.704300325540609	1.38287819611063	0.834843600473716	0.773123913754459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480882442994723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2453	9.19995820014182	1.90853557281313	1.5320418080512	1.24603930358046	0.661747555346551	1.36498592183313	0.933572490123279	3.17738727408296	1.27514345520479	1.2045915226868	1.20990727595517	0.660676833176889	0.806907601426842	2.00224430527977	1.01218720259106	0.943808662527841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180817779968186	0	0	0	0	0	0	0	0	0.198955484061737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2454	9.19997128680984	1.99604861356769	1.53826348889503	1.34994766246746	0.076828764588071	1.1255701789495	1.12056415759507	2.79624760756339	1.37866863101558	0.771119803549983	1.6008739879647	2.15250418920891	1.25406052677757	1.46431981439054	4.16029098470354	2.12319340828312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.816119209152641	0.0793060978695522	0	0	0	0	0	0	0	0	0	0	0	0	0	
2455	9.19992596546125	1.97319181422875	1.57275874466479	1.21367881911936	0.00367470998289507	1.0753843966936	1.12208438750293	2.54019015978116	0.847900520014083	1.09472983548618	1.21172614566113	1.400924081856	0.439969625590073	1.3065108431647	0.583739452676106	1.974507892977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4817405501972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2456	9.19999172489467	1.8071755748122	1.54869256608468	0.975234020091654	0.380532972225414	0.618044845695367	1.18718969911574	1.51371430428376	1.895464715448	1.72399395710136	1.4549472548892	1.78612894147204	1.40527904494865	0.448824267669715	0.709753419200443	1.27940433151032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0790381624839329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2457	9.19993944793925	1.93031854315755	1.13332950462567	1.03012764038699	0.356946362252216	1.0263384499575	1.21651693031835	4.80357824258416	1.2174284491935	1.52734473863403	1.34006469369581	1.37249581407008	1.79244433814229	4.83418317625033	1.38068443172903	1.28351657525084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0556999574660307	0	0	0.396341393957833	0	0	0	0	0	0	0	0	0	0	0	
2458	9.19998979465367	1.84949733790509	1.68899204693602	1.42594876182347	0.917486844793095	2.40410754070597	1.22429388503148	1.30720178421738	1.59204284539826	1.8843090097522	2.23145820145128	1.24168192835675	0.69908435359094	3.22919359019272	1.06128839066554	1.85748717135499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246059749598252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146645734173007	0	0	0	0	0	0.000781515615929115	0	0	0	0	0	0	0	0	
2459	9.19993681231412	1.63988315024799	1.5172296319168	1.16191497130643	0.589629103729792	0.745088256232304	0.859490453180043	0.830024560169542	1.52382533985789	1.09698269026361	0.623521874624236	0.584287118193871	0.84629108716254	0.779753790143067	0.460896036581355	0.728327837940367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231376328227369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2460	9.19997475654664	1.56724769642787	1.49484305488017	1.06449100796897	0.362139057742101	0.848475957613149	0.79632728667099	1.09619385777582	0.59417661302862	0.835507330320548	0.386714567105339	0.868820812607243	1.53912586538353	0.818678584821739	0.950919831608133	0.60365384112412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162678067666283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2461	9.1999471864549	1.67116281732107	1.49985980717951	1.26375668773977	0.682419150207683	0.837975628964203	0.934576207503987	0.748179763745684	0.82703036829945	0.459665808906915	0.225877748703793	1.15807992842564	0.319324453386794	0.57201870417449	0.527519895871834	0.469326713274995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0697494686347357	0	0	0	0	0.094684904151102	0	0	0	0	0	0	0	0	0.00991248147887214	0	0	0	0	0	
2462	9.19996918407653	2.12271344326388	1.65827256502505	1.21773598482536	0.731165756852924	0.691294501320387	0.919906757745391	0.863556193799698	1.74402602691738	1.84652133831771	1.84250895701758	0.695851135128499	1.25413418205837	0.97096908926025	0.748928632137755	0.741700890520488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181641397525268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061603555525137	0	0	0	0.198772536723077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2463	9.19990286259865	1.97710027348847	1.60904704336477	0.694463900128717	0.326885282636815	1.49672882953397	0.881686197933627	2.08177972363993	0.603304323458779	1.83455328560715	0.654186397163459	1.39769747764167	1.12780377052893	1.85711551661662	0.784285085902572	1.28974426534282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0720320044223668	0	0	0	0	0	0	0	0	0	0	0	0.320547191686833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2464	9.19997180859617	1.72223405556449	1.38475187753009	1.15549471443819	0.724966795071149	2.4482818663658	1.23603831410822	2.15143111994755	0.62211312146669	0.912438608133942	0.470838160420794	0.932476063574673	0.625974939269823	1.99565935145437	0.823929720611563	1.35112526349625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2465	9.19990150750019	1.98493209091432	1.81439302653838	1.31415846974812	0.596619704617124	1.76299552152096	1.03680489811804	1.13840773944842	0.647164793051308	1.16568644173905	0.953533105275268	0.803998440346066	0.786122425526183	2.60160374283317	0.929959994088075	1.4592047041356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259088553008845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2466	9.19997389874358	1.44893999350418	1.29952655941519	1.24065083577499	0.593065908118939	0.773572832472974	1.19213283623498	0.876852241914013	1.33991910050515	1.00346434392239	0.784686251277809	1.69723740352958	1.31039539045681	1.37427970392695	1.77347962637518	0.809953444408239	0	0	0	0	0	0	0	0	0	0	0	0.230295108803933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232122965772128	0	0.150655337094813	0	0	
2467	9.1999837136287	1.65078403062921	1.44357537453965	1.26738129624698	0.75837076501321	1.12383524884689	1.02749760732809	1.98196155640729	1.44319566575012	1.67230446117342	1.52310856946976	0.808753974147174	0.56309309170355	1.22134411441951	2.58731572019983	1.22993665061264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2468	9.19992761302219	1.90118106144517	1.47588964458262	1.0252252648552	0.404893886066581	0.301872420188367	1.02449960752325	1.93644718457762	1.44876536604602	1.12991922457339	0.612039209750108	0.891113384733973	1.58402731175782	0.542075542784547	1.03596652313364	0.764757192891424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0888613034455968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392235206703297	0	0	0	0	
2469	9.19992947929379	2.16133478901315	1.43417412519651	1.03867326783199	0.618361855654713	1.30857274570695	0.739118757835981	1.51741921281522	0.740609337166938	1.1240174722432	1.35892659329935	0.959768831844243	0.401693071785982	1.9068116878904	1.42115288475505	0.744377013432361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0906288094500523	0	0	0.380450175690176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.334794897629245	0	0	0	0	
2470	9.19991098206285	2.18492534380253	1.5077778797997	1.16085239620687	0.346159484722351	0.79382546068381	0.733931703676412	1.43819836039	1.00477826514483	0.664708610584526	1.09533482660046	1.56395439911894	1.02492475321118	1.310653741637	0.502934079713771	0.752618873705281	0	0	0	0	0	0	0	0	0	0	0	0.379385269184579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166823280771583	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221393172991012	0	0	0	0	
2471	9.19994341469365	2.16611325410482	1.52385030117016	1.08429410225177	0.671470777229266	1.0323125414223	1.00984925252822	1.46344500019015	0.650164555125912	2.32057350378723	1.07750997221894	1.19686745671557	0.973998021819964	0.514489502194296	0.661238027630341	1.2036380959038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213704949141733	0	0	0	0	
2472	9.19992647758249	1.95131275922145	1.40299736708981	1.06662157553241	0.683367047914461	3.3164687083569	1.11947076825451	3.33369831312533	1.38462371863949	1.70223670134641	1.18580040265038	1.47751107911673	1.66470443483033	2.12322043646701	1.43454832418041	1.47748527331977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236833344833457	0	0	0	0	
