sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_gra:neo_mar	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_gra:neo_mar	Ne&neo_mar	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_gra:neo_mar	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_gra:neo_mar&met_zeb	mig&neo_gra:neo_mar&neo_bri	mig&neo_gra:neo_mar&neo_oli:neo_pul	mig&neo_gra:neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_bri&neo_gra:neo_mar	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
492	9.1999047408155	1.73632145003358	0.909036546823235	1.24852589119158	0.597329187722986	2.68278412144467	0.831519936673096	1.96055774260562	0.749264554890311	0.998043631222173	1.17424754877097	1.4768479259829	2.04255000554635	1.50963652116034	1.91249485822952	1.10290640947964	0	0	0	0	0	0	0	0	0	0	0	0.00694568645639588	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214999363527244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
493	9.19995239165402	1.50715594015798	1.39776266899549	1.48418155576321	1.04923665017767	0.551811586214578	1.13885621512152	0.628216497691723	1.20905774680627	1.34738953290511	0.710481815407426	0.325799936530712	0.257368016628454	0.459304353760475	1.79094903484739	0.843525109877643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126908360682381	0	0	0	
494	9.19998944975374	1.75831253437932	1.17319867107066	1.39227205269922	0.61418769883154	2.90363538994111	1.1177973368205	2.27033401654379	1.66815411537787	3.0974320053638	1.08625134253918	1.27996766899164	1.82904069038507	1.04897714933235	3.33289085614466	0.837039534157151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162508271466014	0	0	0	0	0	0	0	0	0	0	0	0.0399117890342693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
495	9.19990809190553	1.77629299620293	1.08036074726767	1.17073765672126	0.147824332138885	1.70659642265464	1.23931593940216	2.96963482375527	1.76426936690349	2.78315517488886	2.98513999967826	3.21896638469529	1.64208848067011	2.4606066440154	2.07690555362244	2.13418697489113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0794321187280478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496	9.19994659367968	2.14761960858128	1.14463719346251	1.31068532442273	0.315910068144244	1.54668891056509	1.26296581900467	5.33831964571991	2.00887746754021	1.53151638438055	2.54841784429392	1.82297918082309	1.80046119317508	2.50158851033891	2.1949862450092	2.63281645578571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497	9.19996902911342	2.1469342390291	0.443079177333522	1.46409748694239	0.425288376602724	1.55382304891701	1.21652535625469	6.03544517547059	1.72922919972966	1.48191002240328	1.77552204886579	3.09207893543597	2.56681615600378	1.24654397006268	1.56784386758627	1.78409808215405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498	9.19997590249169	1.66931063378522	0.968706584935491	1.05511221662015	0.302330241118818	1.00632393856088	0.907941734656513	1.34538844286632	0.474543433198117	0.450389648199755	2.67356083399551	1.45415330412187	1.53939237676282	2.5504542972819	0.430133800621569	0.795287782396611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0691876222578098	0	0	0	
499	9.19995541266603	1.68834296353567	1.09593995456208	1.35636356766166	0.575665439214548	0.517924740249577	0.826932260669763	1.30054126248451	1.10522713291694	0.511049620445276	0.620997721758065	0.47332957284038	0.562311378563147	0.705771158637178	0.953890085894539	0.309563490057206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205162907244996	0	0	0	0	0	0	0.371724230867002	0	0	0	0	0	0.125101575953859	
500	9.1999169071623	1.88756359403639	1.32370307517671	1.35932958573224	0.70546564398433	1.04693131043112	0.928016177822172	1.40157473397537	3.06858196460309	1.81191661732868	1.66101863498453	1.83353946021963	1.95770642239032	2.4994848377681	4.36796464588445	1.16699837480975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0756751484881205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
501	9.19992518790091	1.93932939731923	1.3809320476863	1.41982551779265	0.464830392267802	3.77504448793114	0.984186077625679	2.04289049809004	0.916912773983679	2.06453963548087	1.31113979884593	2.35886636655018	1.47375037354938	1.25839327468142	1.37829368760016	1.37406594380241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99724394492265	0	0	0	0	0	0	0	0	0.176810863557218	0	0	0	0	0	0	
502	9.19997105154091	1.76086301353917	1.08526874337226	1.25542958057871	0.554532709478035	1.35628741713541	1.22188297089975	3.23471347782696	1.90057234528973	1.19387407037571	1.55895497441975	1.402479352422	1.65599118934041	0.811804905959745	1.21827041312603	1.40880391917239	0	0	0	0	0	0	0	0	0	0	0	1.47336701310455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176707521134128	0	0	0	0	0	0	
503	9.19991614346817	1.89219807053384	0.944143237568224	1.17954046409737	0.371551221212026	1.19843567702586	1.35468422446047	5.48858226267246	0.894428763219928	2.31313615643165	3.02656786030465	1.16049452798302	2.02526083461707	1.17363592113222	1.58654135678257	1.9673952977508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16716775499256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
504	9.19997148870766	1.96501244519106	0.765809739757493	1.39451398706148	0.440635698536825	3.1253567649956	1.20023622173803	3.46597697462732	4.02080544571676	2.57786235734288	1.69052514200432	5.53659936114968	1.60020190615739	4.13207985288207	6.19021833748913	1.5244598855915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203985203157783	0	0	0	0	0	0	0	0	0	0	0.0159070333835104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
505	9.19997480921188	2.66940128921082	0.880348616844456	1.33942791986165	0.768483397155221	1.12314194156431	0.795653471273502	3.05388753901312	1.00359310763437	1.35046531292526	0.965579861753983	0.459751573652167	1.20462570306704	0.458406503467666	0.387679733493506	1.795687411447	0	0	0	0	0	0	0	0	0	0	0	0.283945632626825	0.317036577554709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498145151607779	0	0	0	0	0	0	0	0	0.235564615167931	0	0	0	0	0	0	
506	9.19998205964684	3.09668458502567	0.930173509539729	1.26735607593566	0.768541204829476	1.18738034145512	0.560386725756216	1.69458662023475	2.18907834241766	1.60440948486369	1.46370306954789	0.313301012684356	1.22876008592405	0.97512892885077	0.828641343300354	1.48255233866968	0	0	0	0	0	0	0	0	0	0	0	1.36398857639536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227135408905878	0	0	0	0	0	0	
507	9.19996685347335	3.09615578093113	1.06322054395155	1.50639878300408	0.314383396579559	2.06047000908539	1.02144193663466	2.63543341525504	1.36060567093336	1.31537364586425	1.70196312949275	1.51823192849304	1.14777747920263	2.10130430781609	1.95674134569945	2.38260158386315	0	0	0	0	0	0	0	0	0	0	0	0.894253183299576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0758874021628777	0	0	0	0	0	0.723732602946906	0	0	0	0	0	0	
508	9.19999891002885	2.85044670659234	1.22201706847	1.49352386823608	0.469500306987145	1.59217396759288	0.898328402209619	0.929816758686365	0.845802452702342	1.89324239844945	1.33868031743244	0.393074884927071	1.58241656751568	0.698674579961214	0.987666602846914	1.16817323832397	0	0	0	0	0	0	0	0	0	0	0	1.04919343255915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373625699712626	0	0	0	0	0	0	
509	9.19991400212556	2.97215552753021	1.33296612470672	1.65872188315372	0.958611061559711	0.430021831623182	0.98353561031166	1.24778951938737	0.85681843414374	0.558593698450294	1.36831002013208	0.351578993314843	0.92852922361317	1.00338881562314	1.85497188447068	1.95754580755311	0	0	0	0	0	0	0	0	0	0	0	1.31290635102548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0654763467696943	0	0	0	0	0	0	
510	9.19999667832255	3.13813691815781	0.776801122809547	1.47003493596591	0.702418793333355	1.94187076886046	0.932869774716286	2.03072069558809	0.723570128515024	2.50173724672749	1.34564771652352	0.690415474568012	1.15382583828732	2.35522119557846	0.918877993869028	1.71314311136596	0	0	0	0	0	0	0	0	0	0	0	0.540430720633401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389165439972387	0	0	0	0	0	0	
511	9.19994390731215	2.74967857970121	1.15235994215583	1.62538981272919	0.385718367245694	1.66916692235146	0.921150591222376	3.19712126521424	2.1260689565878	0.822869529330742	1.57100594057956	0.507450223435817	1.52786650952649	3.64177112261243	0.807143924458938	2.27145450353379	0	0	0	0	0	0	0	0	0	0	0	0.326695445609093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000471697461257478	0	0	0	0	0	0	0	0	0	0	0	0	0.482437931385687	0	0	0	0	0	0	
512	9.19999548407617	2.56371383711477	0.802781687115141	1.51350440628557	0.70740447368729	0.83706523108616	0.883906589493607	1.81592198320329	1.28814103945478	1.84269192461325	1.33145231989376	0.434188373118172	0.70371820639729	1.25016902202329	0.350440904462984	1.05428478058821	0	0	0	0	0	0	0	0	0	0	0	0.375020444173167	0	0	0	0	0	0.104779221081323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247305250320489	0	0	0	0	0	0	
513	9.19991911285615	2.27892125911447	0.954197220446393	1.25178153763885	0.508666948689964	0.965458554308579	1.21949097085643	2.09818216070665	1.99124150361597	0.690718538228403	1.46845661765464	0.852930253138582	1.49038630907549	1.24727321154085	1.29501940442091	0.961940675535851	0	0	0	0	0	0	0	0	0	0	0	0.112920379975849	0.771998474686438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
514	9.19993263715634	2.35037495717998	1.00995356993013	1.21317157054888	0.645951984924305	0.728144542024243	0.975788060076094	1.49953671753703	1.23068049044699	0.441525688966683	1.10275030443559	0.98338094135268	0.833424844139613	1.61839599933796	0.720706831182323	0.886441263170858	0	0	0	0	0	0	0	0	0	0	0	0	1.71735971052897	0	0	0	0	0	0	0	0	0	0	0	0	0.0516906532949287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
515	9.19996832157392	1.83553364107725	0.926017662058208	0.962476130798442	0.428620883373445	1.90209356926782	0.872920483458508	2.18788851000208	1.85336518539168	2.55423456267319	2.47761874489447	0.969617071970316	0.960205564336946	3.28706984593473	1.82204062302457	0.785588600394093	0	0	0	0	0	0	0	0	0	0	0	0	4.17594073155591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
516	9.19993928854571	2.08874816645364	1.45378270692397	1.6196803117508	0.376706935867365	0.797228125952802	1.31122695483281	1.13813348231298	1.97907370028585	0.638855257018934	1.22791579635812	2.42622850535951	1.37656667501599	1.16604640851697	2.11772247591078	1.85744604143033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167280981883925	0	0	0	0	0	0	0	0	0	0	0	0	0.233856117173876	0	0	0	0	0	0	
517	9.19990406910978	1.81833412627005	1.16203585814345	1.37671932633424	0.753987866935368	1.64666767848434	0.993766993893028	2.15782064878918	1.08899003220581	1.88605540144957	0.953579304273308	1.54223752160204	0.838775371391956	0.814553186491711	1.11314865005573	1.18094295495104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153292189449943	0	0	0	0	0	0	
518	9.1999337256156	1.64102166366621	0.80807331618545	0.821915677093833	0.483483754559427	2.71113376603284	1.08720874875473	3.18673751723567	1.4902541840412	1.43899091499773	1.41896254681498	1.76939311647388	1.66989417043042	2.46535580246487	3.07144887510237	1.01587774461162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111946487785403	0	0	0	0	0	0	
519	9.19992571445428	2.26168902391734	1.17375703126517	1.30514696105755	0.610748745078198	2.90708747231335	1.27920163157883	3.36614871744062	1.51425238870204	2.97908640340484	1.91919265974994	2.474312465014	1.18365126937696	1.00851012067429	3.55915869895721	2.18654757886443	0	0	0	0	0	0	0	0	0	0	0	0.152354647227059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119999816145035	0	0	0	0	0	0	
520	9.19994376361498	2.49663290873227	1.20379768130317	1.30828515645169	0.302393998984169	1.23874526344746	0.984096131028558	3.0160572282376	4.43486059623731	1.28489134056448	2.27581301078622	1.3089933315737	2.780403132446	0.875105453547302	3.85949509776442	1.94372086223559	0	0	0	0	0	0	0	0	0	0	0	1.9465240880519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
521	9.19994216993167	1.58077657334009	1.07353454133279	1.09661294540066	0.873244356748934	1.23285890706937	1.35451731439161	3.22391338309951	2.00167952427809	0.96941854549363	1.23383802736333	1.66859437417702	0.395810526682088	1.51528450191578	1.35576730137947	0.653158966162372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
522	9.19991812576772	1.6976787614547	1.26600276559036	1.31593095012599	0.614638782215922	1.7646604462942	1.02165652254344	3.56052893820402	1.26467258849207	1.31947581257472	2.09212767593357	3.04453361849972	2.04819672764796	1.9636846952987	0.910614343879891	1.63577862015444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
523	9.19998162458005	2.13893900946231	0.920146441296281	1.38730587766558	0.571047324443347	0.451888135184192	1.02955488836914	3.37610434433383	2.89751081157601	0.760577889271927	2.25006859691117	2.7267784108739	1.46965810052735	1.53721867519756	2.12049642863245	2.19021908761744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272919479704789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222747982550853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
524	9.19991418460627	2.11648973763399	0.283074631661699	1.36305048935908	0.25063125742309	1.97154442657022	1.42990611385448	3.36491213599287	7.43379369834356	6.19881515676404	2.06517152755098	4.02708844572056	3.79349513267937	5.63656808466055	3.87895399442131	2.30172021342346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31252901707712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
525	9.1999830647767	2.26960747974149	1.37264781960605	1.61940072818995	0.873415188355561	4.12419576021867	1.27427370124494	3.20679312979463	1.67789903271166	2.39917256525947	1.44611616368344	2.03490931690755	2.2819166641072	2.18471349156843	2.00097678150476	1.9714131969181	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16130747261751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0774552281854356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
526	9.19991618193838	1.89162237754611	1.5011071540823	1.62951158795814	0.682981519524508	0.818539128114332	1.03858168529436	1.36583769096785	1.98074686116369	1.31348353389126	2.31617366696501	0.840618279588939	0.655968763040643	0.646761514536938	0.796284718979658	1.0084367577465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393705202302436	0	0	0	
527	9.19998050386435	1.8956741808089	1.35829680953749	1.84940413623535	0.382968078035835	1.2950036736889	1.08507160171952	1.44125385257324	0.794151121441197	0.610282824730393	0.466323856168766	0.995131032491032	1.05118199988071	0.879673478779025	1.15930973628386	1.31383534976488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348902431521211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22419240970097	0	0	0	
528	9.19992663200587	1.78514710052516	1.2094226885853	1.47074347078397	0.419896643652457	1.37942043435279	0.987742390777562	2.42122682652347	2.52033747103059	0.956112960258785	1.03546580638008	1.95281043319792	1.53648007205808	1.12844209448688	3.40765848667513	1.41370558400817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422591426113419	0	0	0	0	0	0	
529	9.19999035293496	2.14859008628419	1.4001133685566	2.09949399238139	0.368706606655212	3.4174748079377	1.44520876418738	2.04190285530182	3.21960601325634	1.51462313494486	1.87286127286386	1.57337997679379	1.44475918267147	0.462496446050709	2.39339422612591	2.39034595241262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.730654259423299	0	0	0	
530	9.19990900036342	2.09715368718452	0.770043979059895	1.69325877890237	0.0683574861873608	2.78825564753927	1.35161167269451	3.30164002158617	2.05901030577192	2.19292602541206	1.86041359945536	1.45713976117289	2.37195026813086	2.15441402060429	1.9433892214772	2.15896919450592	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0584764499707772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50679308078416	0	0	0	
531	9.19991689395906	1.9182010719941	1.24081938792306	1.25850315631537	0.545469672391422	0.899871119252206	0.971356020626383	3.42915847719895	1.10107633896897	1.58506972707299	1.82360546703114	1.57074858353554	1.41735425123959	1.15800601617269	1.76594249498111	1.57259512830909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00764785143582336	0	0	
532	9.19996229414503	2.38625236144653	1.10053819343519	1.60310615656101	0.380092243450446	1.10359643861603	1.2768365638458	3.19306173529686	0.765984603631216	1.93544433383881	1.31764238100002	1.31996111536839	1.4209386760072	1.39088593424014	1.3384210698767	2.05054311420146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.395366513014288	0	0	0	0	0	0	0	0	0	0	0	
533	9.19995097004641	2.31070567469062	0.179692555171882	1.4508828743169	0.116602342257264	2.00463740938253	0.988121109590602	5.68443073231857	1.73322411916732	2.03344243617597	1.46043673721285	2.1605140434399	1.55791747656534	3.31585140943926	1.57101547878984	1.38812834797282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121497362025512	0	0	0	0	0	0	0	0	2.57528414910144	0	0	0	0.142406021662013	0	0	0	0	0	0	0	
534	9.1999045121494	1.64298218699423	0.900876261285375	0.997959229295436	0.673292264280963	1.0178799528854	1.0364185690886	5.0802930928966	0.909326049795249	1.76984166156164	1.89835185880672	3.13939628692346	0.998234328226722	1.9703736167361	1.74050024988937	0.99602125695975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062955119313849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
535	9.19999350408671	2.01991049047884	0.872536426223415	1.14636372258167	0.25865354758892	0.940462568990631	1.12828524630775	3.75859134637395	1.78538332035431	1.47480499669805	3.20961605505403	1.32199627038793	1.96794047949759	2.7709418365015	1.43668235142178	1.37987897561838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
536	9.19992615466705	1.56269340601939	0.699650721888415	1.11477888244806	0.578656183481842	6.22114537258912	1.12458508457928	3.50524820135781	1.60217110674667	1.5144848781909	1.44027721429309	1.84895262505049	1.72015255613999	0.511193729357112	1.2586404151916	1.25400199151414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296665756946435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
537	9.19999533431832	2.04113974900806	1.36044892895046	1.45316539072889	0.33400475907138	1.99401419936882	1.12304020073167	2.54540775368733	1.93261663709752	1.53422176362673	1.95297126621154	1.77263861798497	1.38358232520809	1.27257009686364	1.45623269719988	1.23635809395457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
538	9.19995481055281	2.06959368900625	1.0650925150292	1.38106117766875	0.633551374517585	0.428272222140828	1.00949946961079	1.83825814489821	0.956073263177123	0.637126891241984	0.781128042920463	0.864369330296766	1.60178854373144	0.74566086334109	0.529236009192402	0.961181994472655	0	0	0	0	0	0	0	0	0	0	0	0.82635793112833	0.00135010248154952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0790203967479481	0	0	0	0	0	0	0	0	0	0	0.163710548736221	0	0	0	0	0	0.163987548773179	
539	9.19991213000728	1.8798353988292	1.11694069138134	1.16731204671889	0.360607866261892	0.881530039824415	0.959736763483926	2.49796567375157	4.87102304784027	1.7862282681553	1.47108758446447	3.24746921978444	2.87723916557335	2.70918005335758	3.31146407408631	0.930143904527058	0	0	0	0	0	0	0	0	0	0	0	1.33974980079225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145043534017346	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324169530399654	0	0	0	0	0	0	
540	9.1999210044159	2.00002713487602	1.44169072766806	1.57937655445519	0.903262864148697	2.89553214101912	0.982128421394804	2.2672204061356	3.45530243134942	2.37640359335646	1.59837665264304	1.90187757739839	0.969376024497198	1.5282096602339	3.65991417572112	1.14095202582914	0	0	0	0	0	0	0	0	0	0	0	0	0.418072372338225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
541	9.19997355188345	2.1655936012518	1.07873047908151	1.89689735924762	0.0525187633858743	3.55236742904129	1.25277721678972	6.34038000176781	6.27657971125825	1.72289262449901	1.17249749390024	3.25651147583904	3.37469541815527	1.27710095011925	3.43967803662464	2.02175550620583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0619790105878327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
542	9.19992188754222	2.06641181088227	1.42820165167033	1.5504176454076	0.380401878361564	1.7793173495436	1.12186730129589	3.12420834250837	2.33963243376416	1.62794405095578	1.24836909000363	1.09897416303677	1.20295277970432	0.852786309029219	1.41763402682526	2.25500944755863	0	0	0	0	0	0	0	0	0	0	0	0.271617673564623	0	0	0	0	0	0.168005479323105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
543	9.19999968821939	2.06000066998511	1.24374932315637	1.29242163138903	0.267009397844079	2.98194173934966	1.10045763708242	2.80172608149547	1.9780989332646	1.2805172744858	2.10273085589701	3.97561649604316	2.56629638125558	2.58632001302637	3.59082304906832	2.39492528216266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
